timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:21:54.682, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.40, 0, 450
2026/09/09 15:21:54.782, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.40, 0, 450
2026/09/09 15:21:54.883, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.06, 0, 450
2026/09/09 15:21:54.983, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.40, 0, 450
2026/09/09 15:21:55.083, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.67, 0, 450
2026/09/09 15:21:55.183, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.06, 0, 450
2026/09/09 15:21:55.283, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.40, 0, 450
2026/09/09 15:21:55.383, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:55.484, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:55.584, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.12, 0, 450
2026/09/09 15:21:55.684, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:55.784, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:55.884, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:55.985, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.46, 0, 450
2026/09/09 15:21:56.085, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.40, 0, 450
